text,labels
Công_Lý đang bị tai_biến 🥲,"[0,1,1,0,0]"
Công_lý của chế_độ cs như con cặk ...,"[0,0,0,0,0,0,0,0,0]"
Công_lý chưa sẵn_sàng,"[0,0,0]"
"công_lý chỉ là tên diễn_viên hài ... Ôi cuộc_đời , nghe mà chua_xót cho hoàn_cảnh của anh thủ_phạm , phải_chăng giá_trị của sự_thật đang bị thao_túng , cần một câu trả_lời đầy_đủ và chuẩn_xác , công_tâm từ các cơ_quan_chức_năng ...","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_Lý chỉ là tên diễn_viên hài mà thôi,"[0,0,0,0,0,0,0,0]"
Công_Lý chỉ là một diễn_viên hài …,"[0,0,0,0,0,0,0]"
"Công_lý chắc bận đi xem diễu_binh ở sg rồi , chứ có ở đó là chết mị nó rồi 💀 💀 💀","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_lý chả biết_đâu . Tự_dưng đi giết người . Mang_tiếng cho vk cho con . Rồi lị còn tự_tử .,"[0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_lí ở VN chỉ là diễn_viên hài đã v a còn bị tai_biến nữa thì trông_chờ gì vô cái nên tư_pháp VN. Nếu k có sự ra đi của ng Cha thì mấy ai biết đc đứa bé đã bị oan_khuất như thế_nào bước sang thế_giới bên kia,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_lí ở đâu,"[0,0,0,0]"
Công_lí dành cho kẻ có tiền có quyền thôi toi cho hai cha con quá,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_lao với đất_nước của các cháu như cc,"[0,0,0,0,0,0,1,0]"
cộng lại hơn numbr tuổi mà mắc_cỡ dùm,"[0,0,0,0,0,0,0,0,0,0,0]"
Cộng lại hơn 100 tuổi mà Mắc_cỡ dùm .,"[0,0,0,0,0,0,0,0,0,0]"
Công_Kỉ tập_luyện mấy tháng trời . bị bà phá trong một nút nhạc .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_khai lên để cho nó hết đường sống,"[0,0,0,0,0,0,0,0,0]"
Cộng_đồng mạng quá đỉnh . Làm vụ này tới nơi tới chốn luôn giùm tui với .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cộng_đồng mạng mới là công_lý,"[0,0,0,0,0]"
Cộng_đồng mạng hãy lên_tiếng để cho luật_pháp được công_bằng lẻ phải được thực_thi,"[0,0,0,0,0,0,0,0,0,0]"
Cộng_đồng mạng cũng đc xin_lỗi,"[0,0,0,0,0]"
Công_chúa với bạch mã hoàng_tử 😆,"[0,0,0,0,0,0]"
Công_chúa và … . 😆,"[0,0,0,0,0,0]"
Cổng bv tâm_thần quên đóng_cửa . Thích làm nổi,"[0,0,0,0,0,0,0,0,0,0]"
Công_bộc rồi ! Thằng tx vẫn sống thì cái chết người cha ko ý_nghĩa,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_bằng ở đâu pháp_luật ở đâu .,"[0,0,0,0,0,0,0]"
Công_bằng ở đâu công_lý đâu 2 người dổi một người thì công An ko vào c,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_bằng kg có gì xảy Ra . kg công_bằng thì vậy thôi .,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_bằng công_lý ở cộng_đồng mạng hết đó share mạnh lên ae,"[0,0,0,0,0,0,0,0,0,0]"
Công_bằng,"[0,0]"
Công ăn trà ôn cùng với toà_án viện kiểm_sát tỉnh vĩnh Long đó trình_độ non_kém hay_là có ABC trong vụ_việc này mà sử từ 1 nạn_nhân mà trở_thành người gây nguy_hiểm cho xã_hội,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an VN xài luật_pháp tự_quyền là luật_rừng_rú .,"[0,0,0,0,0,0]"
Công_an Việt_Nam giỏi nhanh nhiệt_tình Bọn trẻ muốn thể_hiện hay kiếm tiền không_trung_thực sống không có đạo_đức nhân_văn cha_mẹ không dạy được thì có các chú Công_An dạy cho,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an trật_tự đâu ko chặn lại,"[0,0,0,0,0,0]"
Công_an Trà_Ôn đang ngồi trên đống lửa .,"[0,0,0,0,0,0,0,0]"
Công_an TP HCM thật tuyệt_vời,"[0,0,0,0,0]"
Công_an tòa_án Vĩnh_Long lúc này đang bị rung đùi sửa_soạn lên_đường đi tòa_án Vĩnh_Long ơi,"[0,0,0,0,0,0,0,0,0,0]"
"Công_an sẽ vào_cuộc , vì tội_phạm lâu ngày mà tre dấu nên bây_giờ mới biết ! Vì cha thương con_gái nên mới trả_thù và cái kết quá đau_buồn ... !","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an sao giống bù_nhìn quá vậy . máyvtp này . đưa em về nhà cho em nghí đi . để vậy ách_tắc giao_thông sao trời .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an ở đó làm j_vậy,"[0,0,0,0,0]"
"Công_an nghiệp_vụ gì vậy trời , vào phóng chế bắt liền chứ","[0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an nghiệp_vụ đâu đứng ngáo ngáo ko dám khống_chế đưa về trụ_sở làm nhiệm_vụ vậy mất niềm tin dân_chúng,"[0,0,0,1,1,0,0,0,0,0,0,0,0,0,0]"
Công_An này lấy người_nhà,"[0,0,0,0]"
công_an lúc đó sau k ra xử_lý mấy ng đó v,"[0,0,0,0,0,0,0,0,0,0,0]"
"Công_an làm_việc chán_vậy , xách đầu vô liền làm gì đứng nhìn ko_vậy","[0,0,0,0,0,0,0,0,0,0,0]"
CÔNG_AN LÀM CẢNH À,"[0,0,0,0,0,0,0,0]"
công_an ky vây troi,"[0,0,0,0,0,0]"
Công_an kiểu : ăn bánh uống trà đi rồi để anh đền lại cho 16promax,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an j mà chán_thế,"[0,0,0,0]"
Công_an huyện giải_thể rùi nó sống mà không biết lót tiền cho ai nè,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"công An giao_thông chờ nó móc 2 con mắt ra rồi mới giữ tay lại , công An thông_minh ghê chưa","[0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_An gì mà ngu như bò 🐮 . Bay vào lượm nó . Dung đó mà kêu .,"[0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an ghi đứa bé bi tai_nạn là người gây nguy_hiểm cho xã_hội đã chết nên ko khởi_tố . . nếu vậy nếu e đó còn sống thì phải đền ngược_lại cho thằng tài_xế hả . . xử gì như thời pháp thuộc zậy,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an đứng đó làm gì vậy ? Sao ko về lãnh lương mà đứng đó làm gì vậy_ta,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
công_an đứng đo lam gi bắt lên hên đôn phat numbr cu,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
công_an đứng đó làm gì bắt lên hên đồn phạt 20 củ,"[0,0,0,0,0,0,0]"
Công_an đứng đó là không chịu khống_chế nó,"[0,0,0,0,0,0,0,0]"
Công_an đứng đó chơi hả . đem nó về phường đi cho lẹ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Công_an điều_tra cần pải khai_thác lời khai của tài_xế này để điều_tra 1 số việc cần làm sáng_tỏ , , , suy cho_cùng thì có rất nhiều việc chỉ có tài_xế này mới khai ra được , , , giờ nằm bệnh mơ_màng vậy sẽ khó_khăn cho quá_trình điều_tra của công_an , , ,","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an để chân,"[0,0,0,0]"
Công_an đéo gì mà đứng cả đống đó đéo làm đc gì,"[0,1,1,1,0,0,0,0,0,1,1,0,0,0,0]"
Công_an đâu rồi để bọn yêu_tinh nhện lộng_hành như này,"[0,0,0,0,0,0,0,0,0]"
Công_an đâu hốt mấy mẹ nhốt vào dùm cái mất hết hình_tượng đẹp . Làm quá tưởng thế_là hay . bà về soi gương xem_lại bà dùm cái xem bà có duyên không,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an đâu,"[0,0,0]"
Công_an chỉ biết ăn_hiếp dân hiền thôi kkkkk,"[0,0,0,0,0,0,0,0,0,0]"
Công_an chả gô cổ nó vào,"[0,0,0,0,0,0,0]"
Công_an cc gì làm_việc lề_mề vải ... Đập cho nó 1 gậy rồi cồng lôi lên xe là sông rồi ... .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Công_an bắt lực là đây nha .,"[0,0,0,0,0,0,0,0]"
"Công_an mà ko công_bằng , như z sao ko ấm_ức chứ","[0,0,0,0,0,0,0,0,0,0]"
Công_bằng chī dành cho người giàu con ông cháu cha còn người nghèo không quyền_thế chī còn cách vậy thôi đời khốn_nạn thật,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
cồg đầu nó lại đứg nhìn j . cán_bộ riết làm viec chậm_chạp,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cô . vo . đep . con . ngoan . tu . chin . kiêp . muoi . đoi . nha . lê . duong . bao . lâm,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Cố_ý làm xấu hình_ảnh đất_nước , xem mà thấy ghét ra_mặt","[0,0,0,0,0,0,0,0,0]"
Cổ_vũ cũng lố qua trời rồi mom,"[0,0,0,0,0,0,0,0]"
Cô vợ đáng thương . Khổ_thân .,"[0,0,0,0,0,0,0,0]"
"Cố_tình gây cản_trở bộ_đội đang thi_hành nhiệm_vụ quốc_gia , cái này phải xử_lý nghiêm","[0,0,0,0,0,0,0,0,0]"
"cố sống nha anh đừng chết sớm , để còn bị dằn_vặt ám_ảnh","[1,1,1,1,1,1,1,1,0,1,1,1,0]"
"Cố sống nha a , đặng để skhoe di_tò gặm_nhấm nỗi đau , chứ a chết thi nó lại nhẹ qá 😌","[0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]"
Cố sống mà trả_giá cho tội_ác đã gây nên nhé ! Chúc bạn quay vào Ô muốn chết cũng chưa được !,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]"
Cố sống mà chịu tội trước pháp_luật nha_cu,"[0,0,0,0,0,0,0,0]"
"Cổ_phiếu lại sắp điiiii , : ) )","[0,0,0,0,0,0,0,0,0,0,0]"
Cô nhắc_cháu hanh phúc cả đời đừng làm_trò_đùa moi người k thích vây đâu ai ai củng mong cháu hanh phúc nhưng cháu muốn vơ chồng chia_tay là điều cháu chon đừng đăng lên ho ghét thêm,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cô mà sông ... . sông cänh đơi sông thưc vât ... đăy là nghiêp báo ... nói chuân ra sông như vây . . ko khăc gì con chó ... . thôi loai này sông đuoc như vây là . . hơn con chó rôi ... .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cố mà Sống để trả nghiệp 😔 . 2cha con yên nghĩ 🙏,"[1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]"
Cố mà sống con ạ . Còn để trứng kiến con mày có ngày Trết như mày làm với con_người khác . Tao_thề mồng 1 nào cũng cầu cho mày ! ! !,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cố mà cứu nó cho nó sống nó còn biết !,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
cô lêncố lênsắp tới dồi,"[0,0,0,0,0,0,0,0,0,0,0]"
"Cô lên , cố lên , sắp tới dồi 🤣 🤣 🤣","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cố lên sắp đến cali rồi em,"[0,0,0,0,0,0,0,0,0,0]"
Cố lên cộng_đồng mạng ! !,"[0,0,0,0,0,0,0]"
Cố lên cố lên,"[0,0,0,0,0,0]"
"Cố lên con , gắng sống để trả_nghiệp , chứ con chết thì dể cho con quá ...","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"cố lên a , ông bà_già sẽ lo cho a yên_tâm nằm hưởng_thụ thui nhé ko cần phải làm gi đâu","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cố len nao 😅 😅 😅,"[0,0,0,0,0,0,0,0]"
cố len nao,"[0,0,0,0,0]"
Cô_hồn các đản tái_sanh,"[0,0,0,0]"
cô_hồn các đản tái_sanh,"[0,0,0,0]"
Cố_gắng sống mà trả cho hết nghiệp mình gay ra .,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Cố_gắng sống đi r trả nghiệp m,"[0,0,0,0,0,0,0,0]"
Cố_gắng mà sống để trả công_bằng cho đời nữa ... cuộc_sống phải có sự công_bằng thì mới hoà_bình được ...,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Cố_gắng lên nha a , gắng sống để còn trả nghiệp nữa , chứ nghiệp nặng thế ko trả khoé làm hệ_lụy con_cháu sau_này phải trả thay tội_nghiệp chúng_nó . má t đọc 2 chữ nạn_nhân mà t sôi_máu 😡","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
Cố_gắng lên anh . A phải sống . Phải sống như người thực_vật vậy đó . Sống k bằng chết . 2 mạng người mà a đền 1 mạng thì k công_bằng nên a phải ráng mà sống,"[0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
cố_gắng lên anh a phải sống phải sống như người thực_vật vậy đó sống k bằng chết numbr mạng người mà a đền numbr mạng thì k công_bằng nên a phải ráng mà sống,"[0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cố_gắng hết_mình từng bước nhỏ đi lên không thành_công cũng thành nhân,"[0,0,0,0,0,0,0,0,0,0,0]"
Cố_gắng cứu sống tài_xế để nó được sống cuộc_đời thực_vật tới chết . .,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Cô gái tóc vàng_hoe 😆 trông nó hơi kì kì tị thôi kaka,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cô gái tóc vàng_hoe,"[0,0,0,0,0]"
Cố đợi đi a ơi . Nhà_nước đang để_ý đến đội bán oline rồi . 😁 😁,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cổ_động_viên này quá kích quá,"[0,0,0,0,0,0]"
Cô đẹp_dạ,"[0,0,0]"
Cô đâu chú_rể . . đẹp_thế,"[0,0,0,0,0,0]"
Cô_dâu và cô rể ?,"[0,0,0,0,0,0]"
Cô_dâu thì chả có 🌸 nào . Đành đoạn thế_nào mà Dĩm dành hết zợ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cô_Dâu_Lâm,"[0,0]"
Cô_dâu ko có cái hoa nào mà cha_nội hoa không zay,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Cô_dâu ko có 1 cái bông . . còn ổng bông cỡ đó 😂,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Cô_dâu không coá một cái hoa , nhưng Dĩm thì vác cả vườn 😀","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cô_dâu ít bông hơn chú_rể trời kk,"[0,0,0,0,0,0,0,0]"
Cô_dâu đứng bên bình bông,"[0,0,0,0,0,0]"
Cô_dâu đẹp quá .,"[0,0,0,0,0]"
Cô_dâu Dĩm nhiều bông thế . Quỳnh_Quỳnh xinh nhất,"[0,0,0,0,0,0,0,0,0,0,0]"
Cô_dâu dĩm,"[0,0,0,0,0]"
Cô con_gái xinh_đẹp ông xót quá nhưng nóng_vội quá bỏ lại ba con nhỏ và vợ chỉ nội chợ giờ sống khó_khăn,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cố_chấp ... Cái gì không phải của mình thì cố thế_nào cũng k giành lấy đc đâu . Cái gì của mình rồi thì k cần tìm nó cũng tự tới 🙃,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cố_chấp thế_là cùng,"[0,0,0]"
Cố_chấp quá chời,"[0,0,0,0,0]"
Cố_chấp ghê má : ),"[0,0,0,0,0,0]"
Cố_chấp : ) ) ) ),"[0,0,0,0,0,0,0]"
Cô_bác cho con thời_gian hết thuốc tự con về 😂,"[0,0,0,0,0,0,0,0,0,0]"
Cô Ba Thanh r luôn,"[0,0,0,0,0,0,0]"
cô ba thanh r luôn,"[0,0,0,0,0,0,0]"
Cô ấy làm ở quán nào z,"[0,0,0,0,0,0,0,0,0]"
Cô ấy đã tìm được đt của mình chưa ?,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Cô áo đỏ ko được nha … chơi_xấu ghê … Ngta túm tóc mà cô đánh lén xấu nha … . Chê …,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0]"
cô áo đỏ ko được nha chơi_xấu ghê ngta túm tóc mà cô đánh lén xấu nha_chê,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]"
Cô áo đỏ có tuổi rồi mà cũng xung_hén,"[0,0,0,0,0,0,0,0,0,0]"
cô áo đỏ có tuổi rồi mà cũng xung_hén,"[0,0,0,0,0,0,0,0,0,0]"
Covid nó bào một khúc qua Bách_Hoá xanh .,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Coppy ở đâu khai nhanh,"[0,0,0,0,0,0,0,0]"
coppy ở đâu khai nhanh,"[0,0,0,0,0,0,0,0]"
Content này đau ví quá,"[0,0,0,0,0,0,0,0]"
Content bôi xấu nhân_dân . Ý bọn này nói mọi người xung_quanh nó toàn trộm_cắp à ? Phạt thật nặng là đúng .,"[1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0]"
Content bẩn mà,"[1,1,1,1,1,0]"
Còng tay lai,"[0,0,0,0,0,0]"
"Còng tay bỏ lên xe cứu_thương đem đi test cho nhanh , nó hiền thì cái vậy , lúc nó cầm dao đe_doạ rồi đập quánh để đi test chi_vậy , ko chuyên_nghiệp","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0]"
Còng nó lại đem về ấp vãy chưỡng,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Còng nó lại cho lên xe,"[0,0,0,0,0,0,0,0,0]"
Còng mẹ luôn nhìn làm cái đéo gì,"[1,1,1,1,1,1,1,1,1,1,1,0]"
cong ly mu_mat à ... biet be gai đung hay sai thi lay 2xe 1 ban tai 1xe tai đau tren lo xem con đuong cho be chay ko thi biet thoi ... neu la_t ... ban ca nhung thang xu oan,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Còng đầu mấy má này dùm,"[1,1,1,1,1,1,1,1,0]"
Cong đầu liền,"[0,0,0,0,0,0]"
Cong_dong mang biet nha o dau toi nha_no,"[0,0,0,0,0,0,0,0,0,0]"
Cong_bang o dau ? Sau ong nay con song .,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Cong_an chi duoc phep bao ve,"[0,0,0,0,0,0,0,0,0]"
Cong_an bác thàng ngáo đá đi cai nghien đi kão nó gièt ngùòi 👍,"[0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0]"
Condin,"[1,1,1,0]"
Concert siêu quốc_gia Jen_Doris,"[0,0,0,0]"
Concert Quốc_Gia có chọi bò hả : ) ) ),"[0,0,0,0,0,0,0,0,0,0,0]"
concert quốc_gia có chọi bò hả,"[0,0,0,0,0,0,0]"
Con . Quy nay . No . Khung . nang . No_ngao da . Het . Thuoc . Chua .,"[1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0]"
"Con , này , ăn , cuc , cả , thoi , giới","[1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0]"
Con Zun xéo lắm cũng oằn đừng nói là dòng dõi con lạc cháu hồng . chỉ thương_cảm cho 2 bố con,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Con yêu_tinh nhền nhện,"[0,0,0,0,0,0]"
Con xe_tải kia nó lấn hết sang phía ngược_lại vậy_mà tòa xử lỗi chính là do em_gái kia . tao k hiểu mấy thằng tòa_án học luật ở đâu .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Con wui già mất_nết,"[0,0,0,0,0,0]"
còn vụ này nữa đã 2 năm hơn kêu oan … . nghe mà xót_xa,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Con vợ mỗm méo,"[1,1,1,1,1,1,0]"
Còn viện kiểm_sát một đại_đội ở Trà_Ôn . Chúng_chừng nào mới trả báo . Ăn của tài_xế phình bụng hết rồi .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Con tui , tui ban no chet luon , , xong len o xa_xa , hoi xem hô sơ , sao ko xu , roi tinh tiep","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
còn trẻ sao rút sớm vậy 😅,"[0,0,0,0,0,0,0,0,0]"
Con_Trai nó lớn lên coi Trừng nó lại đi đòi công_bằng cho bố và chị nó cho mà xem,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Còn trả nghiệp nữa sao chết được hihi,"[0,0,0,0,0,0,0,0,0,0,0]"
còn trả nghiệp nữa sao chết được hihi,"[1,1,1,1,1,1,1,1,1,1,0]"
Còn trả nghiệp cho GĐ ngta chứ ko phát thứ 2 mà nổ nữa là Jo ra đồng r,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
còn tỏng tài queng hùm thì s zĩm ! : ) ),"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Con tinh_tinh ở đâu xổng chuồng_vậy ? 😓,"[1,1,1,1,1,1,0,0,0]"
Con tiktok là ngọc huyền á các mom,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Con tiện tì kém sang,"[1,1,1,1,1,1,0]"
Còn tiền mua đất ở đâu thì ad k nói,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Con thừa đạn ma ko cho nó thêm mấy viên nữa,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
còn thèn nồ_ô nô nữa,"[1,1,1,1,1,1,0]"
Con thấy cô cái gì cũng đc điểm_cao chỉ riêng cái tính_cách và ý_thức của cô còn thua cái trứng vịt .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Con thầnkinh,"[1,1,1,1,1,0]"
Con thần_kinh này nữa,"[1,1,1,1,0]"
Con thần_kinh : ) ) ) ) ),"[1,1,1,1,1,1,1,1,0]"
Con thần_kinh,"[1,1,0]"
"Còn thằng này nữa . Mặc áo cờ đỏ sao vàng mà quay content giống_hệt như thằng Phúc , nhờ cơ_quan_chức_năng xử_lý dùm luôn đi ạ .","[1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0]"
Còn thằng làm_luật nữa . Xe phải tông con_cái nó như_vậy cho nó biết,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Còn thằng chó già bao_che nó tai_biến tới bh,"[1,1,1,1,1,1,1,1,1,0]"
Con tâm_thần,"[1,1,0]"
Con tao 4 tuổi có mẹ nó ôm rồi mà công_an còn đứng sát trước mặt sợ nó chạy ra đường khi người_ta diễu_binh Đéo hiểu sao lại để 2 con_mẹ ung_dung lao ra giữa đường_vậy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0]"
Còn t chỉ xem mấy đứa bao_che cho nó sẽ bị xử như thế_nào,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Con sv này cao số thật,"[1,1,0,0,0,0,0,0,0]"
Con sư_tử cái,"[0,0,0,0]"
"Con súc_vật này nên được sống , để nó chứng_kiến người_đời phỉ_nhổ nó hằng ngày . Lúc phát súng nổ nhìn nó co lại như một con chó mà thoả lòng , mong người Cha và Con_gái anh an_nghỉ ! 🙏 🏻 🙏 🏻 🙏 🏻 Công_lý bây_giờ người_đời sẽ lấy lại cho Cha_Con anh ! 🙏 🏻 🙏 🏻","[1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Con súc_vật mậy mà ko chết à đĩ mẹ nó,"[1,1,1,1,1,1,1,1,1,1,1,0]"
Còn sống thì phải chịu trách_nhiệm trước pháp_luật,"[0,0,0,0,0,0,0,0]"
"Còn sống thì phải chịu tội , 2 mạng người đã phải chết oan , cả đứa nào xét_xử vụ này cũng phải chịu tội","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Còn sống thì cũng tư_tưởng hết_đời còn lại,"[0,0,0,0,0,0,0,0]"
Còn sống thì chưa chất mạnh_khỏe . con lo_lắng sau_này còn có bị gia_đình bị hại bắn nữa ko nữa . đó là cái nghiệp nó phải chả vá . còn sống là còn khai nhiều người liên_lụy,"[0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Còn sống_sót chắc cũng không bình_thường đâu,"[0,0,0,0,0,0,0]"
Còn sống sau_này mới có chuyện để nói chứ chết rồi hết phim luôn,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
còn sống nhưng sống thực_vật thì thảm hơn chết . âu cũng là sự trừng_phạt ko chỉ cho nó mà cho cả gđ nó,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Còn sống nhưng mong nó sống k bằng chết .,"[1,1,1,1,1,1,1,1,1,1,1,0]"
