text,labels
Đi xem diễu binh❌ Đi bụi cơ quy mô lớn ✅,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đi xem diễu binh rồi chế giễurồi binh nhau nè kkkk,"[0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0]"
Đi xem diễu binh rồi chế “giễu”rồi “binh” nhau nè kkkk,"[0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]"
"Đi xem diễu binh mà đánh nhau gây rối như vầy thì chỉ là được thuê thôi, còn ai thuê để gây rối như vầy thì chỉ có đám cali là rõ. Chứ ko tự nhiên mà đánh nhau đâu","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi xem diễu binh 2 thằng mặc 2 cái áo đen thui đã thấy đầu óc nó tối rồi.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi xem concert chứ phải xem đấu vật đâu heee🤭,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đỉ vô duyên,"[1,1,1,1,1,0]"
Đi vô chùa…hi,"[0,0,0,0,0,0,0,0,0]"
Đi về không còn cộng tóc quá kkkk,"[0,0,0,0,0,0,0,0,0,0,0,0]"
đi về không còn cộng tóc quá kkkk,"[0,0,0,0,0,0,0,0,0,0,0,0]"
đi về 1 cái 1 biển rác giữ vệ sinh nha mn oi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi vầy còn vui vẻ gì nữa .,"[0,0,0,0,0,0,0,0,0,0]"
Đi vài năm hay đền bù thì k chịu cứ thích não có lỗ thủng mới chịu,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi tìm công lý cho con không được mà uất nghẹn mới xảy ra cớ sự. GĐ và người thân ông tài xế hãy suy ngẫm xem cách sống ở đời của mình làm bài học ( ơn đền oán trả ) nhanh lắm đừng nghĩ mình có tiền có bề thế mà coi thường người khác kiếp nạn còn đến nữa chờ xem,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi tìm công lý . Hy sinh cao quý.Mong đợi chân lý.Hy sinh tính mạng quý báo của mình mong chờ tìm lại được Công Lý cho người con.Thử hỏi có lòng được mấy người dám làm như vậy.Hy vọng sự cao quý sẽ soi sáng tìm ra công lý cho mai sau,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi theo 2 cha con luôn chứ sống mọi người rủa cũng đi thôi.,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Đi thằng vô móc cây súng ta chỉa thẳng đầu bóp cò không chút do dự.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đi r t cũng nằm ngủ:)) xem dc jj đâu,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi quá xa rồi đó các bạn trẻ,"[0,0,0,0,0,0,0,0,0,0]"
Đi như vậy là lấn làn bên đối diện rồi txe chỉ dc vượt khi điều kiện an toàn cho phép nhìn như vậy mà phán bé có lỗi thì t cũng sợ công an thật,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0]"
Đi ngược với chính sách ngu dân chỉ có chết,"[1,1,1,1,1,1,1,1,1,1,1,0]"
Đi ngửi nách thì đúng hơn 😅,"[0,0,0,0,0,0,0,0,0]"
đi mua cơm sườn,"[0,0,0,0,0,0]"
Đi mà gặp để xin lỗi,"[0,0,0,0,0,0,0,0]"
đi mà gặp để xin lỗi,"[0,0,0,0,0,0,0,0]"
Đi lính 1 ngày đả vội theo trai.bày đặt,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi làm về từ 22h đến 3h sáng mới đến nhà😭😭,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi khoá sao nhập ngũ rồi mà chào ngón tay cũng không xong nữa ... yêu nước thật không hay vì mấy cái view follow sẵn dịp đánh bóng tên tuổi ... im im lại thấy qua usa định cư ..ai fan hoa hậu cắn cứ cmt 👇,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi hơi trớn r á má ơi =)))),"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi đua đòi rồi đưa nhau vào viện!ở nhà mở tivi xem cho chắc 🤣,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi đi Huế Toán 😍 e xem c đứng ở đâu,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
đi đến con đường cùng của người khác là con đường ác nhất bạn phải đi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi đâu nhớ khóa mõm vào nhé,"[0,0,0,0,0,0,0,0,0,0]"
Đi đánh ghen à,"[1,1,1,1,1,0]"
đi đánh ghen à,"[0,0,1,1,0,0]"
Đi chơi vui vẻ mà sao thành ra thế này,"[0,0,0,0,0,0,0,0,0,0,0,0]"
đi chơi vui vẻ mà sao thành ra thế này,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Đi chơi lễ mà vẫn được xem đấu võ đường phố vui thật 🤣,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đi chơi lễ mà vẫn được xem đấu võ đường phố vui thật,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đi chắc kẹt lại 2 ngày mới về đc,"[0,0,0,0,0,0,0,0,0,0,0]"
Đi bộ còn kẹt cứng🤣🤣,"[0,0,0,0,0,0,0,0,0,0]"
Đi bắn mà để tịt.chán,"[0,0,0,0,0,0,0,0,0]"
Đi 2 năm rồi e về e,"[0,0,0,0,0,0,0,0,0]"
Đi  vệ sinh làm sao 😑,"[0,0,0,0,0,0,0,0]"
"đi  lẫn làn đầm vào đưa trẻ vô tội, mà PL sử vậy trời, trẻ con còn biết","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đg ngáo đá tí mà,"[0,0,0,0,0,0,0,0]"
Đg đi cảnh,"[0,0,0,0,0,0]"
Đều mà ai đọc xong cũng k vui nè,"[0,0,0,0,0,0,0,0,0,0,0]"
Đệt . Điên à nhảy lên phá nta đag trình diễn,"[1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]"
Đến xem cấp Cao nhìn xuống bọn công an và pháp luật ở đó như thế nào xử lý ra sao về vụ này bộ có tiền là ngồi trên pháp luật đc ư,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đến xấu mặt với mấy mẹ,"[0,0,0,0,0,0,0,0]"
đến thời tiết còn lôi vô đổ lỗi đc cơ mà,"[0,0,0,0,0,0,0,1,1,0,0,0,0]"
Đến tận nơi xin lỗi đàng hoàng thì có lí hơn,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Đến tận nhà mà xin lỗi, sinh ra trong 1gđ gia giáo, ông bà, bố mẹ đều chức cao mà sanh ra đứa con k biết chôn mấy ngàn mét đất mới rửa hết nổi ô nhục cho cả họ đây 😌","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đến tận nhà mà xin lỗi sinh ra trong numbrgđ gia giáo ông bà bố mẹ đều chức cao mà sanh ra đứa con k biết chôn mấy ngàn mét đất mới rửa hết nổi ô nhục cho cả họ đây,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đến tai các lãnh đạo trung ương thì sẽ biết liền,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đến sợ mấy thím,"[1,1,1,1,1,0]"
đến mức này rồi thì chuyến này về vườn numbr rổ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đến mức này rồi thì chuyến này về vườn 1 rổ,"[1,1,1,1,1,1,1,1,1,1,1,1,0]"
"đến mức này luôn, quá trớn rồi đó =)))","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đến mùa thụ thai hay gì mà cứ thấy trai là xồn xồn lên như  chó đít xích vậy mấy con não tàn,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Đến mùa động dục rồi,"[0,0,1,1,1,0,0]"
"Đến lúc về, suốt ngày nó cho 'quay như đĩa hát ' thì lại ối giời ơi!","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đến lúc m lôi thằng còn lại ra thằng l đó niệm phật dữ r,"[0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0]"
Đến lúc m lôi thằng còn lại ra =)) thằng l đó niệm phật dữ r,"[1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0]"
Đến con chó nó còn có ý cầu tiến>>Chán lãnh đạoVN,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Đến chịu các cháu 😇,"[0,0,0,0,0,0,0]"
Đến chịu :))),"[0,0,0,0,0,0,0,0]"
Đến chịu,"[0,0,0,0]"
Đến cái chào còn sai nữa chứ 🤣🤣🤣 quê quá má ơi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đến cả quỷ cái của t còn kêu thg đặc cầu này vướng víu chuyện numbr,"[0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0]"
đến cả địa phủ cũng k chứa chấp là hiểu con người sống ntn rồi sống mà trả nghiệp thôi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đến ạ mấy chị ạ,"[0,0,0,0,0,0,0]"
đến ạ mấy chị ạ,"[0,0,0,0,0,0,0]"
Đêm qua Sài Gòn không ngủ,"[0,0,0,0,0,0,0,0]"
Đêm mình thức dậy mấy lần coi tới giờ để bật tivi nè,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Để yên cho người ta sống. Người ta có muốn nổi tiếng đâu, mấy con dẩm l.o.l","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đế yên cho ngươi ta làm màu đi.............,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Để ý sẽ thấy có cảnh vệ nhưng k ngăn cản chắc người này không đơn giản. Mới có thể chạy ra vào như vậy.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Để ý làm gì , quan tâm cái ý nghĩa hơn đi","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đề xuất anh chị đẻ thêm đứa nữa mới đạp tan tin dc,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để xem vụ này tô lâm chỉ đạo xử lý đám lính nó như thế nào.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để xem,"[0,0,0,0]"
Để xe cứu thương còn đưa bệnh nhân đi cấp cứu,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để xảy ra chuyện án mạng như cần thơ rồi mới dữ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Để tôi làm cho, ông về nghỉ được rồi","[0,0,0,0,0,0,0,0,0,0,0,0]"
Để tôi đoán xem! Này đến trước bị chen lên đầu rồi cãi vả rồi lụm nhau nè!,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
để tôi đoán xem này đến trước bị chen lên đầu rồi cãi vả rồi lụm nhau nè,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để thời gian quyết định tất cả,"[0,0,0,0,0,0,0,0,0]"
"Để thằng đó sống như vậy nó bị thần kinh mới được, để nó phải đi bốc phân ăn, gặp ai cũng Chào hết, để trả giá cái tội của nó gây ra","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Để thằng đó là nạn nhân thấy chướng chướng saooo á 😌,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để th này sống Mất hai mangj người vô tội￼,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để tao nói cho mấy con não ngắn nghe nè..còn chút điêm dĩ thì để cho người khác tôn trong  mình thối đến nưc đi giành giưt  của người khác  vây  tôi nghiêp cho mấy chú bô đôi..vì nước vì dân..mà có mấy con kg nảo như này  chắc khốn đốn luôn..,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Để tao cho phát nữa,"[0,0,0,0,0,0,0]"
Để tao bắn tao phải bắn nát óc thằng tài xế,"[0,0,0,1,1,0,0,1,1,1,1,1,0]"
Để t đi ị cái,"[0,0,0,0,0,0,0]"
Để t chống mắt coi xem phần đời còn lại m và những kẻ tiếp tay với m sẽ sống ntn 😡,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đê sư viêc đi qua xa rôi mơi quay lai thât đang tiêc gia như tai bi thi la vânvân va vân vân,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đê sư viêc đi qua xa rôi mơi quay lai .thât đang tiêc .gia như ..tai bi thi la vân.vân va vân vân,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để sống mà chịu sự trừng trị của lương tâm,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Để rửa hận nỗi oan Sao lại bắn có một viên Nếu phải mình thì mình sẽ nhả hết đạn vào cả nhà kẻ thù,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Để nữ  Trung Quốc nói mà k thấy ngại đúng chuẩn… rồi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nỗi đau đó hành nó suốt quảng đường còn lại cho biết ....,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó tồn tại chúng kiến sống cũng như chết để gánh nghiệp báo GĐ nó,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống và để nó đọc được dư luận chửi nó ntn. Nhưng nó cũng chỉ nằm được một chỗ mà đọc thôi 🤣,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
để nó sống và để nó đọc được dư luận chửi nó ntn nhưng nó cũng chỉ nằm được một chỗ mà đọc thôi,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống trả nợ đời,"[1,1,1,1,1,1,1,0]"
"Để nó sống trả nghiệp, nó chết là ko cảm nhận được nổi đau","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Để nó sống thực vật đi,cho nó tận hưởng cảm giác tội lỗi","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống thực vật cũng đc,"[1,1,1,1,1,1,1,1,0]"
"Để nó sống thực vật , cho nó ngẫm đời","[0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống thế khổ hơn chết đấy.,"[0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống thành thực vật mới hay. Chết luôn thi nhàn quá,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống nó trả nghiệp cho đời thương xót cho 2 bố con người bị tai nạn cầu mong linh hồn 2 cha con được sưu thoát nơi chín suối !,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống như người điên để nó trả giá,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống như lúc mê.lúc tỉnh mới zui,"[1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
để nó sống nhục hơn chết,"[1,1,1,1,1,1,1,0]"
Để nó sống nhục hơn chết,"[0,0,1,1,1,1,1,0]"
"Để nó sống mà trả nghiệp còn đem.vụ này ra ánh sáng lấy lại công bằng cho cha con anh nữa ,tan nát 1 gia đình chỉ vì oan sai ,theo gì tiền chạy án ,sau không chịu đền bồi thường thấp hương xin lỗi gia đình người ta để họ vơi bớt nỗi đau,rồi người ta khoan hồng mà lương tâm mình nhẹ nửa","[0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống mà cả đời phải ám ảnh. Cho chết mẹ nó luôn. Thứ chode,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Để nó sống lúc mơ lúc tỉnh,"[0,0,0,0,0,0,0,0,0]"
Để nó sống là đúng cho nó ám ảnh,"[0,0,0,0,0,0,0,0,0,0,0]"
Để nó sống ko ra sống chết ko ra chết,"[0,0,0,1,0,1,1,1,1,1,1,0]"
"Để nó sống đi ,đừng cho nó đi lại được, kiểu sống vặt vẹo á, rồi thi đêm nào nó cũng mơ thấy bị đạn ghim vào đầu.Hành xác nó đi.","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Để nó sống để trả tôi lôi của nó,"[1,1,1,1,1,1,1,1,1,1,0]"
Để nó sông còn khai ra kẻ khốn nạn nào đã nuốt tiền,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Để nó sống cà ất cà ơ cho cả nhà nó khổ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Để nó sống ,để trả tội lỗi nó gây ra. Mong nhà nước vào việc điều tra vụ án lại. Đúng khổ cho người dân thấp cổ bé họng. Tức nước thì vỡ bờ thôi. Ai làm sai phải chịu nghiệp. Người có tiền và có quyền có khác.","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để nó khai ra cả lò rồi đi một thể,"[0,0,0,0,0,0,0,0,0,0,0,0]"
"Để nó chết thì dễ cho nó quá mọi người ạ,","[1,1,1,1,0,0,0,0,0,0,0,0,0,0]"
Để nó chết luôn thì dễ cho nó quá phải để nó sống ko bằng chết.để nó trả nghiệp mà nó gây ra,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0]"
"Để ngta yên đi mấy má, làm nhiệm vụ cũng ko yên , ở đâu con gái con lứa làm cái trò con bò vậy","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đề nghị xử phạt con Điên này,"[0,0,0,0,0,0,0,0,0,0]"
Đề nghị vào xử lý hành chính kèm theo không được ra ngoài 10nam,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Đề nghị tăng mức xử phạt từ 7,5 tr lên 75 triệu","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đề nghị phạt thật nặng để lần sau cho nhớ,"[0,0,0,1,1,1,0,0,0,0,0,0]"
Đề nghị phạt nặng mấy đứa hãm này đi ạ,"[0,0,0,1,1,1,1,1,1,0,0,0]"
Để nghi phạt máy bà này năng vào,"[0,0,0,0,0,0,0,0,0,0]"
Đề nghị phạt mạnh tay 😮‍💨,"[1,1,1,1,1,1,0,0,0,0]"
Đề nghị pháp luật xét cho cô ng minh đừng để người dân  bức xúc.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đề nghị những thành phần này đưa lên thì không che mặt,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Đề nghị nhà nước phạt làm gương,quá cợt nhả","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đề nghị lực lượng chức năng xử phạt thật nghiêm các trường hợp này,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Đề nghị cơ quan chức năng TƯ vào cuộc điều tra làm rõ, bắt những kẻ gây ra oan ức cho người dân trừng trị nghiêm minh trước pháp luật ! Lấy lại lòng tin với nhân dân.","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đề nghị công an tỉnh Vĩnh Long bố trí bảo vệ nạn nhân thật tốt..,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đề nghị chủ video đổi đt nhe quay mờ quá 😂,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Đề nghị cho điều tra lại vụ tai nạn, nếu thực sự bao che thì lôi bọn bao che ra xử nghiêm","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đề nghị các bạn không kích động. Ai cũng là sinh mạng cũng thèm được sống. Họ cũng là con có cha mẹ. Họ bị bắn mạng sống mong manh gia đình họ cũng đau lòng như ông bố kia thôi. Chúng ta không thể nghe 1 chiều. Mấy ai được chứng kiến vụ tai nạn kia mà vội đổ lỗi cho họ. Thử hỏi những vụ tai nạn do nữ sinh đi xe đạp điện gây ra có phải rất phổ biến không. Ý thức tham gia giao thông của các em có chấp nhận được không. Ai đúng ai sai pháp luật sao có thể bị bóp méo.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đê nghi bô công an vao cuôc đi ca nhiêu nguoi chêt oan,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Đề nghị bộ công an và viên kiểm soát nhân dân tối cao vào cuộc trực tiếp điều trả thì mày ra mới đúng được giao cho địa phương này không tin tưởng đâu,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đề nghị bắt tối nó lại luôn đi,"[0,0,0,0,0,0,0,0,0,0]"
Đề nghị add Lang Thang Bình Dương tắt nhạc để nghe tiếng thật!!👉👉👉👉👉,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
đề nghị add lang thang bình dương tắt nhạc để nghe tiếng thật,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để mày sống cho mày ám ảnh cả cuộc đời với dòng họ chúng mày đã coi thường tính mạng con người ta,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0]"
Để mag nó kéo dài nằm đau đớn muốn chết k dc song thì đau đớn kéo dài C,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
Để đạt mục đích làm bất cứ thứ gì đó là xu hướng mới,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"
để dân mất hết niềm tin vào pháp luật kẻ mạnh sai thành đúng kẻ yếu đúng thành sai mài đã sai là chết,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để coi thằng nào bao che,"[0,0,0,0,0,0,0,0]"
Để cho sống như thực vật,"[0,0,0,0,0,0,0,0]"
Để cho nó sống.chứ chết ngọt sao duoc,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Để cho nó sống, cho nó đền tội với cháu Trâm.","[0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0]"
Để cho nó sống tàn tật  đau khổ để trả nơ đời,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để cho nó sống nó mới thấm thía cuộc đời còn lại.rồi nó sẽ biết Củ Săn to hơn củ Năng,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để cho nó Sông mà trả nghiệp,"[0,0,0,0,0,0,0,0,0]"
Để cho nó sống kiếp thực vật vui,"[0,0,0,0,0,0,0,0,0,0]"
Để cho nó sống không giống người,"[1,1,1,1,1,1,1,1,0]"
Để cho nó sống không bằng chết..nó sống nó tưởng nó hây.pháp luật thì cubgr cố người tốt người sấu.khôbg nên quơ đủa cả nắm.,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0]"
Để cho nó sống không bằng chết thì mới đúng luật trời,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Để cho nó sống kg bằng chết để trả nghiệp và gia đình nó cũng hưởng ứng trả nghiệp theo cùng nó,","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để cho nó sống để chả nghiệp cho hai bố con,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để cho nó chết luôn đi cứu làm gì  loại người đó bức xúc là dằn con bé rồi mà vẫn ngồi trên xe bạn của bé là hết vẫn không chịu xuống xem sao,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Để cho nó chảy máu chết rồi chở đi viện , nó sống khổ cha khổ mẹ khổ vk khổ con .","[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Để cho nha nta đc yên cuồng cung phai vừa thôi chứ đừng quá ai cũng có đời sông riêng mà đào bới sâu chuyên nha nta vậy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
